1.485543369890329091e+00 8.020579381448385448e+00
1.495513459621136576e+00 6.598898137613065984e+00
1.505483549351944284e+00 2.933743619990830886e+00
1.515453639082751769e+00 2.262379553464798576e+00
1.525423728813559254e+00 5.577874791935784060e+00
1.535393818544366962e+00 3.073531199054146956e+00
1.545363908275174447e+00 4.675487681492749736e+00
1.555333998005982155e+00 6.316893361561568554e+00
1.565304087736789640e+00 1.554278159959906702e+00
1.575274177467597125e+00 1.162929679768383018e+00
1.585244267198404833e+00 3.555125703083827915e-02
1.595214356929212318e+00 -3.737025077916321880e+00
1.605184446660020026e+00 -2.981065935543933954e+00
1.615154536390827511e+00 3.100463920545355023e+00
1.625124626121634996e+00 -3.641982060829845658e+00
1.635094715852442704e+00 -2.352472515666400810e+00
1.645064805583250189e+00 -3.256789173225174139e+00
1.655034895314057897e+00 -2.911106413364326073e-01
1.665004985044865382e+00 -7.778829570558702500e+00
1.674975074775673090e+00 -3.522482257127344418e+00
1.684945164506480575e+00 -8.708126346484538871e+00
1.694915254237288060e+00 -1.056902645139332364e+01
1.704885343968095768e+00 -7.919325514387502984e+00
1.714855433698903253e+00 -7.349077753870902008e+00
1.724825523429710961e+00 -1.033266186210600779e+01
1.734795613160518446e+00 -1.297559953769649255e+01
1.744765702891325931e+00 -1.370810907669644862e+01
1.754735792622133639e+00 -1.786474324462967544e+01
1.764705882352941124e+00 -1.503491813426002111e+01
1.774675972083748832e+00 -1.897815751507013360e+01
1.784646061814556317e+00 -1.992582199576166957e+01
1.794616151545364024e+00 -1.661782109775387895e+01
1.804586241276171510e+00 -2.446254139969085628e+01
1.814556331006978995e+00 -1.751994067953021883e+01
1.824526420737786703e+00 -2.089939868423888569e+01
1.834496510468594188e+00 -2.148146524007177049e+01
1.844466600199401896e+00 -2.637263802074843611e+01
1.854436689930209381e+00 -2.735976160525437706e+01
1.864406779661016866e+00 -3.279699002903256400e+01
1.874376869391824574e+00 -3.320380928344614802e+01
1.884346959122632059e+00 -3.703962453260071896e+01
1.894317048853439767e+00 -3.519385360691511266e+01
1.904287138584247252e+00 -3.902969994997506120e+01
1.914257228315054959e+00 -3.844224241010920906e+01
1.924227318045862445e+00 -4.054650540306083428e+01
1.934197407776669930e+00 -3.942789546294694958e+01
1.944167497507477638e+00 -4.579203258906139240e+01
1.954137587238285123e+00 -4.623456717163112728e+01
1.964107676969092831e+00 -4.954885883200823571e+01
1.974077766699900316e+00 -5.346041059223166059e+01
1.984047856430707801e+00 -5.664510468096290197e+01
1.994017946161515509e+00 -5.849065998794740295e+01
2.003988035892322994e+00 -5.648571235255983680e+01
2.013958125623130702e+00 -6.384976743971425606e+01
2.023928215353938409e+00 -6.288654932648130114e+01
2.033898305084745672e+00 -7.080321537284282840e+01
2.043868394815553380e+00 -6.709207164922059974e+01
2.053838484546361087e+00 -7.127603950073148553e+01
2.063808574277168351e+00 -7.641211344686810492e+01
2.073778664007976058e+00 -7.409740679406749564e+01
2.083748753738783765e+00 -8.569710172631346268e+01
2.093718843469591029e+00 -8.358501784893105935e+01
2.103688933200398736e+00 -8.422087550863003003e+01
2.113659022931206444e+00 -9.021196747140189132e+01
2.123629112662014151e+00 -9.331283395599729147e+01
2.133599202392821415e+00 -9.808668951130572111e+01
2.143569292123629122e+00 -9.945407457432143872e+01
2.153539381854436829e+00 -1.081695526085146781e+02
2.163509471585244093e+00 -1.075574185199084525e+02
2.173479561316051800e+00 -1.124097955986727442e+02
2.183449651046859508e+00 -1.147719318073040284e+02
2.193419740777667215e+00 -1.206255129944677265e+02
2.203389830508474478e+00 -1.284682999731355153e+02
2.213359920239282186e+00 -1.284766469780497289e+02
2.223330009970089893e+00 -1.348228489100757201e+02
2.233300099700897157e+00 -1.344801262880808395e+02
2.243270189431704864e+00 -1.422267863972135160e+02
2.253240279162512572e+00 -1.506005584141639986e+02
2.263210368893319835e+00 -1.569446784614440276e+02
2.273180458624127542e+00 -1.599954085828545942e+02
2.283150548354935250e+00 -1.656137998045591075e+02
2.293120638085742957e+00 -1.685025789516213877e+02
2.303090727816550221e+00 -1.771656523736841393e+02
2.313060817547357928e+00 -1.748677252904854242e+02
2.323030907278165635e+00 -1.853249590556828537e+02
2.333000997008972899e+00 -1.941536280291691696e+02
2.342971086739780606e+00 -1.941500957337283353e+02
2.352941176470588314e+00 -1.977658402824228006e+02
2.362911266201396021e+00 -2.081061628830171628e+02
2.372881355932203284e+00 -2.164160327558540757e+02
2.382851445663010992e+00 -2.225582568908812959e+02
2.392821535393818699e+00 -2.226734806736878909e+02
2.402791625124625963e+00 -2.352113141224556045e+02
2.412761714855433670e+00 -2.412023138939127875e+02
2.422731804586241378e+00 -2.453751919630405496e+02
2.432701894317049085e+00 -2.535443189814722302e+02
2.442671984047856348e+00 -2.605949727279781314e+02
2.452642073778664056e+00 -2.727812584230660491e+02
2.462612163509471763e+00 -2.779973847967176539e+02
2.472582253240279027e+00 -2.834726010937529281e+02
2.482552342971086734e+00 -2.937275161147712765e+02
2.492522432701894441e+00 -2.980144251042339647e+02
2.502492522432701705e+00 -3.118773535942451645e+02
2.512462612163509412e+00 -3.125741661169884082e+02
2.522432701894317120e+00 -3.242074744188010413e+02
2.532402791625124827e+00 -3.373562334259902400e+02
2.542372881355932090e+00 -3.410875622871465680e+02
2.552342971086739798e+00 -3.524047793586701118e+02
2.562313060817547505e+00 -3.574566523257300901e+02
2.572283150548354769e+00 -3.738641392178409433e+02
2.582253240279162476e+00 -3.766760545673385536e+02
2.592223330009970184e+00 -3.904556554368177785e+02
2.602193419740777891e+00 -3.987191226426213575e+02
2.612163509471585154e+00 -4.074487689323360655e+02
2.622133599202392862e+00 -4.169893346785668768e+02
2.632103688933200569e+00 -4.326903693823959429e+02
2.642073778664007833e+00 -4.450968670238548270e+02
2.652043868394815540e+00 -4.504247367125471442e+02
2.662013958125623247e+00 -4.647216100324487229e+02
2.671984047856430511e+00 -4.778395895740343917e+02
2.681954137587238218e+00 -4.882650964156250097e+02
2.691924227318045926e+00 -4.984211276163752586e+02
2.701894317048853633e+00 -5.147740860243098950e+02
2.711864406779660897e+00 -5.288431742514259213e+02
2.721834496510468604e+00 -5.337412606627635796e+02
2.731804586241276311e+00 -5.533156731419021526e+02
2.741774675972083575e+00 -5.669295894873332600e+02
2.751744765702891282e+00 -5.801526381869588249e+02
2.761714855433698990e+00 -5.880482944514195651e+02
2.771684945164506697e+00 -6.085828105639487831e+02
2.781655034895313960e+00 -6.219422197727362800e+02
2.791625124626121668e+00 -6.360122002781210995e+02
2.801595214356929375e+00 -6.502962867942820822e+02
2.811565304087736639e+00 -6.660887456989146358e+02
2.821535393818544346e+00 -6.788012219836651866e+02
2.831505483549352054e+00 -6.956647433577210222e+02
2.841475573280159761e+00 -7.108145908907334842e+02
2.851445663010967024e+00 -7.278855703345033135e+02
2.861415752741774732e+00 -7.421132107365465345e+02
2.871385842472582439e+00 -7.577083225682937382e+02
2.881355932203389703e+00 -7.807685431751160650e+02
2.891326021934197410e+00 -7.904576935502170727e+02
2.901296111665005117e+00 -8.101097423137066471e+02
2.911266201395812381e+00 -8.262044227839567156e+02
2.921236291126620088e+00 -8.484042269849846889e+02
2.931206380857427796e+00 -8.688909125913669413e+02
2.941176470588235503e+00 -8.869166116899433518e+02
2.951146560319042766e+00 -9.034156760931940653e+02
2.961116650049850474e+00 -9.265741276195166165e+02
2.971086739780658181e+00 -9.399303489486239869e+02
2.981056829511465445e+00 -9.665302196011707565e+02
2.991026919242273152e+00 -9.889183892244546996e+02
3.000997008973080860e+00 -1.005292694448536622e+03
3.010967098703888567e+00 -1.025499034273359939e+03
3.020937188434695830e+00 -1.052329619320468055e+03
3.030907278165503538e+00 -1.068036881927076820e+03
3.040877367896311245e+00 -1.093111720041543549e+03
3.050847457627118509e+00 -1.115054299199729485e+03
3.060817547357926216e+00 -1.140607638690834619e+03
3.070787637088733923e+00 -1.166111166351686052e+03
3.080757726819541187e+00 -1.186217120460132719e+03
3.090727816550348894e+00 -1.210485614340737811e+03
3.100697906281156602e+00 -1.240236923517996502e+03
3.110667996011964309e+00 -1.262098078478813932e+03
3.120638085742771572e+00 -1.291016712871568870e+03
3.130608175473579280e+00 -1.314519084212529151e+03
3.140578265204386987e+00 -1.339323717040970223e+03
3.150548354935194251e+00 -1.370605977010191054e+03
3.160518444666001958e+00 -1.394474591652990512e+03
3.170488534396809666e+00 -1.422347205381013282e+03
3.180458624127617373e+00 -1.446274470082306834e+03
3.190428713858424636e+00 -1.481595544573409825e+03
3.200398803589232344e+00 -1.511421511330054500e+03
3.210368893320040051e+00 -1.536320649104504128e+03
3.220338983050847315e+00 -1.571860401221616030e+03
3.230309072781655022e+00 -1.601226274753807957e+03
3.240279162512462729e+00 -1.632946114536740879e+03
3.250249252243269993e+00 -1.664921186228017632e+03
3.260219341974077700e+00 -1.696552387346501064e+03
3.270189431704885408e+00 -1.721921087023279370e+03
3.280159521435693115e+00 -1.761927621219061621e+03
3.290129611166500379e+00 -1.791399643667582723e+03
3.300099700897308086e+00 -1.824443128485180978e+03
3.310069790628115793e+00 -1.855749543975782672e+03
3.320039880358923057e+00 -1.899633550432159382e+03
3.330009970089730764e+00 -1.930738436409626274e+03
3.339980059820538472e+00 -1.963087165239109254e+03
3.349950149551346179e+00 -2.006921500496805947e+03
3.359920239282153442e+00 -2.037501997925157639e+03
3.369890329012961150e+00 -2.083253062486226554e+03
3.379860418743768857e+00 -2.113294563951547843e+03
3.389830508474576121e+00 -2.153771800031098792e+03
3.399800598205383828e+00 -2.200043566026069129e+03
3.409770687936191536e+00 -2.237225994212828027e+03
3.419740777666999243e+00 -2.273680988274773426e+03
3.429710867397806506e+00 -2.318717228167568010e+03
3.439680957128614214e+00 -2.361331671075123722e+03
3.449651046859421921e+00 -2.403389253043661029e+03
3.459621136590229185e+00 -2.450826828103897242e+03
3.469591226321036892e+00 -2.493978610177985047e+03
3.479561316051844599e+00 -2.534113808366289959e+03
3.489531405782651863e+00 -2.581744286114277656e+03
3.499501495513459570e+00 -2.622846775241976957e+03
3.509471585244267278e+00 -2.674627090363112984e+03
3.519441674975074985e+00 -2.719823981109041597e+03
3.529411764705882248e+00 -2.767855849048480650e+03
3.539381854436689956e+00 -2.817653564487542553e+03
3.549351944167497663e+00 -2.864170713325044289e+03
3.559322033898304927e+00 -2.913551345437888813e+03
3.569292123629112634e+00 -2.961801266586792735e+03
3.579262213359920342e+00 -3.015239772752059707e+03
3.589232303090728049e+00 -3.068795138314265387e+03
3.599202392821535312e+00 -3.125061869165279404e+03
3.609172482552343020e+00 -3.172522829260321487e+03
3.619142572283150727e+00 -3.229075680651543280e+03
3.629112662013957991e+00 -3.285500572457357066e+03
3.639082751744765698e+00 -3.340165529722900828e+03
3.649052841475573405e+00 -3.394801657696209531e+03
3.659022931206380669e+00 -3.453190166038398274e+03
3.668993020937188376e+00 -3.511921808764058369e+03
3.678963110667996084e+00 -3.576000818829142190e+03
3.688933200398803791e+00 -3.636665351963742069e+03
3.698903290129611054e+00 -3.695755111675830449e+03
3.708873379860418762e+00 -3.751021605139512303e+03
3.718843469591226469e+00 -3.814666632120928170e+03
3.728813559322033733e+00 -3.883773794266012828e+03
3.738783649052841440e+00 -3.946229436344952774e+03
3.748753738783649148e+00 -4.007955324209128776e+03
3.758723828514456855e+00 -4.072620503477221064e+03
3.768693918245264118e+00 -4.144780429918698246e+03
3.778664007976071826e+00 -4.206662166284308114e+03
3.788634097706879533e+00 -4.281125780697110713e+03
3.798604187437686797e+00 -4.345183197785099765e+03
3.808574277168494504e+00 -4.416015860822911236e+03
3.818544366899302211e+00 -4.485398489600009270e+03
3.828514456630109919e+00 -4.561103310818898535e+03
3.838484546360917182e+00 -4.634210054006537575e+03
3.848454636091724890e+00 -4.709470992648334686e+03
3.858424725822532597e+00 -4.787917440063103641e+03
3.868394815553339861e+00 -4.856309224830689345e+03
3.878364905284147568e+00 -4.936920612945195899e+03
3.888334995014955275e+00 -5.012246877955020864e+03
3.898305084745762539e+00 -5.093815915368523747e+03
3.908275174476570246e+00 -5.178447029118093269e+03
3.918245264207377954e+00 -5.256814793634478519e+03
3.928215353938185661e+00 -5.341709631941133011e+03
3.938185443668992924e+00 -5.416636845370644551e+03
3.948155533399800632e+00 -5.507410441848835035e+03
3.958125623130608339e+00 -5.589680044655511665e+03
3.968095712861415603e+00 -5.679048721179506174e+03
3.978065802592223310e+00 -5.764193077011681453e+03
3.988035892323031018e+00 -5.851096387929250341e+03
3.998005982053838725e+00 -5.941670362343937086e+03
4.007976071784645988e+00 -6.033710125638363934e+03
4.017946161515453696e+00 -6.125459300596191497e+03
4.027916251246261403e+00 -6.219930737852309903e+03
4.037886340977069111e+00 -6.314462351292203493e+03
4.047856430707876818e+00 -6.405287052370807032e+03
4.057826520438683637e+00 -6.505342636214089907e+03
4.067796610169491345e+00 -6.603415866647505027e+03
4.077766699900299052e+00 -6.704948470365947287e+03
4.087736789631106760e+00 -6.807289797470987651e+03
4.097706879361914467e+00 -6.907484556296378287e+03
4.107676969092722175e+00 -7.009540903524866735e+03
4.117647058823529882e+00 -7.117284161213511652e+03
4.127617148554336701e+00 -7.218322344178103776e+03
4.137587238285144409e+00 -7.326035904810918510e+03
4.147557328015952116e+00 -7.435160820844116643e+03
4.157527417746759824e+00 -7.539375825886987514e+03
4.167497507477567531e+00 -7.652273958960667187e+03
4.177467597208375238e+00 -7.763956505472896424e+03
4.187437686939182058e+00 -7.880961842111443730e+03
4.197407776669989765e+00 -7.991559775955896839e+03
4.207377866400797473e+00 -8.109137244174050466e+03
4.217347956131605180e+00 -8.232468266277473958e+03
4.227318045862412887e+00 -8.343675717374568194e+03
4.237288135593220595e+00 -8.471151674351753172e+03
4.247258225324028302e+00 -8.584910473764100971e+03
4.257228315054835122e+00 -8.716453664050279258e+03
4.267198404785642829e+00 -8.839047776104596778e+03
4.277168494516450536e+00 -8.962933979419323805e+03
4.287138584247258244e+00 -9.092712936509338761e+03
4.297108673978065951e+00 -9.223008595309434895e+03
4.307078763708873659e+00 -9.347994005973880121e+03
4.317048853439681366e+00 -9.479956564266687565e+03
4.327018943170488186e+00 -9.613868593699482517e+03
4.336989032901295893e+00 -9.750042770031925102e+03
4.346959122632103600e+00 -9.887754119811294004e+03
4.356929212362911308e+00 -1.002984481559364031e+04
4.366899302093719015e+00 -1.017031733303634064e+04
4.376869391824526723e+00 -1.030999357430648161e+04
4.386839481555334430e+00 -1.044981364131176815e+04
4.396809571286141249e+00 -1.060241218742503406e+04
4.406779661016948957e+00 -1.074261138720546842e+04
4.416749750747756664e+00 -1.089573111786828849e+04
4.426719840478564372e+00 -1.104565563115906480e+04
4.436689930209372079e+00 -1.119533395353018932e+04
4.446660019940179787e+00 -1.134522722763977799e+04
4.456630109670987494e+00 -1.150113997623531941e+04
4.466600199401794313e+00 -1.165861198257771321e+04
4.476570289132602021e+00 -1.182189707237789298e+04
4.486540378863409728e+00 -1.198190317683867033e+04
4.496510468594217436e+00 -1.213807736081618168e+04
4.506480558325025143e+00 -1.230517201758608280e+04
4.516450648055832851e+00 -1.247640870284025914e+04
4.526420737786639670e+00 -1.264037770570846624e+04
4.536390827517447377e+00 -1.281322803725211270e+04
4.546360917248255085e+00 -1.298174056481316620e+04
4.556331006979062792e+00 -1.315207308118377659e+04
4.566301096709870500e+00 -1.332680597423096515e+04
4.576271186440678207e+00 -1.350939631534803993e+04
4.586241276171485914e+00 -1.368681255291433263e+04
4.596211365902292734e+00 -1.387089565715824210e+04
4.606181455633100441e+00 -1.405366464284113135e+04
4.616151545363908149e+00 -1.423479700691507423e+04
4.626121635094715856e+00 -1.442704220357485065e+04
4.636091724825523563e+00 -1.461485959988378636e+04
4.646061814556331271e+00 -1.480251090353178006e+04
4.656031904287138978e+00 -1.500083857559551689e+04
4.666001994017945798e+00 -1.518950686060355838e+04
4.675972083748753505e+00 -1.539017058639869538e+04
4.685942173479561212e+00 -1.558826336183909007e+04
4.695912263210368920e+00 -1.579440712327057372e+04
4.705882352941176627e+00 -1.599469711183260370e+04
4.715852442671984335e+00 -1.620506760348013995e+04
4.725822532402792042e+00 -1.640864618231065469e+04
4.735792622133598861e+00 -1.661856766460858853e+04
4.745762711864406569e+00 -1.683262444946238247e+04
4.755732801595214276e+00 -1.705264417843089177e+04
4.765702891326021984e+00 -1.727028932387641544e+04
4.775672981056829691e+00 -1.748728893425476781e+04
4.785643070787637399e+00 -1.770659905910203452e+04
4.795613160518445106e+00 -1.793637186882405877e+04
4.805583250249251925e+00 -1.815754008048443575e+04
4.815553339980059633e+00 -1.838663178360600796e+04
4.825523429710867340e+00 -1.862099527040405155e+04
4.835493519441675048e+00 -1.885374789600222357e+04
4.845463609172482755e+00 -1.909151160872700711e+04
4.855433698903290463e+00 -1.932695856515242122e+04
4.865403788634098170e+00 -1.957225405645709907e+04
4.875373878364904989e+00 -1.981348911011987730e+04
4.885343968095712697e+00 -2.005626949328566116e+04
4.895314057826520404e+00 -2.030603364920812237e+04
4.905284147557328112e+00 -2.056080149936693851e+04
4.915254237288135819e+00 -2.081068438000091555e+04
4.925224327018943526e+00 -2.107311533771402901e+04
4.935194416749750346e+00 -2.132949222832327359e+04
4.945164506480558053e+00 -2.158646315507814870e+04
4.955134596211365761e+00 -2.185274206826556838e+04
4.965104685942173468e+00 -2.211875526052733403e+04
4.975074775672981175e+00 -2.239457855252651643e+04
4.985044865403788883e+00 -2.266561006348528463e+04
4.995014955134596590e+00 -2.293925167863435126e+04
5.004985044865403410e+00 -2.321893138861713305e+04
5.014955134596211117e+00 -2.349604636886342269e+04
5.024925224327018825e+00 -2.378269753941509043e+04
5.034895314057826532e+00 -2.406417639330284146e+04
5.044865403788634239e+00 -2.435524269922325766e+04
5.054835493519441947e+00 -2.464729595742803576e+04
5.064805583250249654e+00 -2.494037723828673916e+04
5.074775672981056474e+00 -2.524406290309087126e+04
5.084745762711864181e+00 -2.553999743781236975e+04
5.094715852442671888e+00 -2.585193906266821068e+04
5.104685942173479596e+00 -2.615623796480920282e+04
5.114656031904287303e+00 -2.646392320184333221e+04
5.124626121635095011e+00 -2.678131802796912598e+04
5.134596211365902718e+00 -2.709713453073158962e+04
5.144566301096709537e+00 -2.740829627247502503e+04
5.154536390827517245e+00 -2.773559843859130706e+04
5.164506480558324952e+00 -2.806260626101176240e+04
5.174476570289132660e+00 -2.839122691127316648e+04
5.184446660019940367e+00 -2.871828950738676940e+04
5.194416749750748075e+00 -2.905784927504320149e+04
5.204386839481555782e+00 -2.939706882573862458e+04
5.214356929212362601e+00 -2.973767516932134095e+04
5.224327018943170309e+00 -3.007842763163822383e+04
5.234297108673978016e+00 -3.042383532405194637e+04
5.244267198404785724e+00 -3.077896487972263276e+04
5.254237288135593431e+00 -3.113035096856043674e+04
5.264207377866401139e+00 -3.148742511225726048e+04
5.274177467597208846e+00 -3.185352938012624145e+04
5.284147557328015665e+00 -3.221936000731742388e+04
5.294117647058823373e+00 -3.258669255229266855e+04
5.304087736789631080e+00 -3.295939305111634167e+04
5.314057826520438788e+00 -3.333405003465487243e+04
5.324027916251246495e+00 -3.371525851644268550e+04
5.333998005982054202e+00 -3.409285853954128834e+04
5.343968095712861022e+00 -3.448589766219464946e+04
5.353938185443668729e+00 -3.486827980412748730e+04
5.363908275174476437e+00 -3.526383588666091237e+04
5.373878364905284144e+00 -3.565758078313364967e+04
5.383848454636091851e+00 -3.605899775995918026e+04
5.393818544366899559e+00 -3.646757531948605174e+04
5.403788634097707266e+00 -3.687649822378710087e+04
5.413758723828514086e+00 -3.728751479775895859e+04
5.423728813559321793e+00 -3.770236274230694107e+04
5.433698903290129500e+00 -3.812493351589545637e+04
5.443668993020937208e+00 -3.854578096450891462e+04
5.453639082751744915e+00 -3.897294552067828772e+04
5.463609172482552623e+00 -3.940836374008600978e+04
5.473579262213360330e+00 -3.983998267071517330e+04
5.483549351944167149e+00 -4.027865033358786604e+04
5.493519441674974857e+00 -4.072090629390552931e+04
5.503489531405782564e+00 -4.116957065176037577e+04
5.513459621136590272e+00 -4.162666729341254540e+04
5.523429710867397979e+00 -4.207887441116344417e+04
5.533399800598205687e+00 -4.253630068571157608e+04
5.543369890329013394e+00 -4.300517406517770723e+04
5.553339980059820213e+00 -4.347010843940138875e+04
5.563310069790627921e+00 -4.394066034387508262e+04
5.573280159521435628e+00 -4.442147731682889571e+04
5.583250249252243336e+00 -4.490406987620371365e+04
5.593220338983051043e+00 -4.538656566742489667e+04
5.603190428713858751e+00 -4.587528244240899949e+04
5.613160518444666458e+00 -4.636729302071187703e+04
5.623130608175473277e+00 -4.686423931579751661e+04
5.633100697906280985e+00 -4.737350387755546399e+04
